label,tilt_1,tilt_2,tilt_3,tilt_4,tilt_5,tilt_6,tilt_7,tilt_8,tilt_9,tilt_10,tilt_11,tilt_12,tilt_13,tilt_14,accel_x,accel_y,accel_z
5,1,0,0,0,0,1,1,1,0,1,1,1,1,1,-2.51,10.32,-3.06
5,1,1,1,1,0,1,1,1,0,1,0,0,1,0,-0.67,9.96,-2.47
5,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0.00,9.89,-4.71
5,1,0,1,1,0,1,1,1,0,1,1,0,1,0,-0.98,10.75,1.33
5,1,0,1,1,0,1,1,1,0,1,0,0,1,1,-2.08,10.43,-3.06
5,1,0,1,1,0,1,1,1,1,1,0,0,1,1,-2.63,11.26,0.00
5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0.12,10.24,-2.75
5,1,1,1,1,0,1,1,1,0,1,1,0,1,0,-0.71,9.77,-4.35
5,0,0,1,1,0,1,1,1,0,1,0,0,1,1,-4.28,9.85,-2.24
5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,-1.57,10.32,-3.10
5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,-0.51,10.04,-3.10
5,1,0,1,1,0,1,1,1,1,1,0,0,1,0,-1.92,10.79,-0.12
5,1,1,1,1,0,1,1,1,0,1,1,0,1,1,-2.35,11.02,-3.88
5,1,0,1,1,0,1,1,1,0,1,0,0,1,1,-0.39,10.16,-3.37
5,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0.04,10.28,-3.22
5,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0.51,10.63,-3.80
5,1,0,1,1,1,1,1,1,0,1,0,0,1,1,-3.18,10.12,-2.90
5,1,0,1,1,0,1,1,1,0,1,0,0,1,1,-0.59,9.85,-4.59
5,1,0,1,1,0,1,1,1,0,1,0,1,1,1,0.67,10.24,-3.61
5,1,0,1,1,0,1,1,1,0,1,1,1,1,1,0.35,8.55,-4.94
5,1,0,1,1,0,1,1,1,1,1,1,0,1,1,0.12,11.02,-0.55
5,1,0,1,1,0,1,1,1,0,1,0,0,1,0,-1.02,10.08,-1.69
5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0.08,9.89,-4.67
5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,-2.59,10.59,-2.47
5,1,0,1,1,0,1,1,1,0,1,0,0,1,1,-0.16,10.51,-0.27
5,1,0,0,0,0,1,1,1,0,1,1,1,1,1,-3.22,9.61,-3.96
5,1,0,1,1,0,1,1,1,0,1,0,0,1,0,-2.28,10.51,0.04
5,1,0,1,1,0,1,1,1,0,1,0,0,1,1,1.73,10.40,-2.79
5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-0.08,3.73,-10.71
5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.33,1.10,-10.87
5,1,0,1,1,0,1,1,1,0,1,1,0,1,1,0.75,9.77,-4.55
5,1,0,1,1,0,1,1,1,0,1,0,0,1,1,0.27,10.08,-1.41
5,1,0,1,1,0,1,1,1,0,1,1,1,1,1,1.06,9.30,-4.12
5,1,1,1,1,1,1,1,1,1,1,0,1,1,1,-0.35,4.47,-10.16
5,1,0,1,1,0,1,1,1,0,1,0,0,1,0,-0.86,9.85,-4.67
